20,40,80,160,200,350,500,650,800,1000
0.00016832476828199106,0.0001282963172855034,0.0001252172056638301,0.0001221380940421568,0.00011495350028667417,0.0020024489201091455,0.00013548091104098603,0.00025761900508314284,0.0001477973575276792,0.0001334281699598705
0.0003058584203756709,0.0002637772283264894,0.00026275085778593166,0.0002945683444863789,0.00026069811670481613,0.0002668563399481627,0.0002391443354099465,0.00024324981757217756,0.00024632892916542914,0.00024324981757217756
0.000507027045898667,0.0004844468940348179,0.0021615363535261167,0.000478288670819893,0.0004762359297387775,0.00052242260395019,0.0004864996351443551,0.0005224226039786117,0.0005101061574919186,0.0005101061575203403
0.0008919159977551772,0.0009329708192638009,0.0009401554130192835,0.0009329708192638009,0.000942208154100399,0.0009309180781826853,0.000995579422095716,0.0009186016317244139,0.0009339971897759369,0.0009247598549677605
0.0011249021098933554,0.0010756363240602695,0.0016832476827346454,0.0012747522084737284,0.0018177022232350737,0.0011864843422131344,0.0011967480475902903,0.0011495350028098983,0.001159798708215476,0.0011864843422131344
0.002405812541638852,0.002310360081565932,0.00833823425264768,0.0020301609246473618,0.0020219499603228996,0.0019696050628681405,0.0017171179104877865,0.0032782274991234317,0.003474264271943639,0.003136588364867521
0.00339215462889797,0.0030370304226323697,0.004058269108185186,0.009188069058325254,0.002869732024919358,0.0030719270209544902,0.0029077077348347302,0.0027876223818452672,0.0022816217065155797,0.003098612654923727
0.005708672933678827,0.004480107399416511,0.0040859811127234025,0.009207570098539009,0.0048783391682434285,0.011980823292844889,0.0056224578084709265,0.004682302395423221,0.00572920034446156,0.0062505965778711925
0.004604298234539783,0.005384339843601538,0.004605324605080341,0.004472922805661028,0.004784939449251624,0.004279965144462494,0.004784939449251624,0.0042789387739219364,0.00783736542999236,0.0049943190390706604
0.00543976385267797,0.0072800462277200495,0.006152065006205021,0.0077337020056234,0.00830025854276073,0.008731334168800231,0.005559849205639011,0.004504740292333054,0.006335785332538535,0.005854417550096969
