20,40,80,160,200,350,500,650,800,1000
0.000671246332018427,0.00043004925549894324,0.0003930999161525506,0.0003643615410737766,0.0003479396124532741,0.00034383413031946475,0.00035204509461550515,0.0003366495365639821,0.00033870227761667593,0.0003366495365639821
0.0016873531648684548,0.0007471977518491713,0.0007348813053908998,0.0007318021937692265,0.0007266703410664377,0.0011033483285984858,0.0009627355648547109,0.0007790152385211968,0.0007513032339829806,0.0008282810243542826
0.002150246277608403,0.0015631623297451824,0.001497474615291594,0.0014297341597568902,0.0015046592090470767,0.0014964482447510363,0.0015149229144526544,0.0015980589280388813,0.0033500734368203666,0.0016339818968731379
0.003372653588655794,0.0030667951682517014,0.0030421622753351585,0.0067288852486910855,0.004957369699695846,0.003087322579034435,0.004766464779578428,0.004715146252664226,0.00592728985830604,0.0032874648339884516
0.0041003503002627895,0.0038622323353934007,0.003783201803940983,0.003818098402234682,0.00414345786288095,0.006810994891736755,0.00476543840903787,0.006153091376745579,0.0037472788351067265,0.003536872874775554
0.010452557561421827,0.0077337020056234,0.009360499308741055,0.007209226660592094,0.006922869280430177,0.006668329386940286,0.006884893570486383,0.006374787412994465,0.006852049713302222,0.007584878277583584
0.008761098914419563,0.014353791977271158,0.013294577581802969,0.01082307732573895,0.00841623841355954,0.008898632566513243,0.0094015541302781,0.012051642860029688,0.006717595172773372,0.010999613058316982
0.013575803109290518,0.01427065596368493,0.010812813620333372,0.012568933611277089,0.012614093914947944,0.011667780278685314,0.015941587199932883,0.014646307580676421,0.012463217445855435,0.012077302123458367
0.01800356561125227,0.010816919102495604,0.020879455859386553,0.016291579553467272,0.0157363130923045,0.015961088240146637,0.010732756718368819,0.018494170728530435,0.01369588846225156,0.010013270971057864
0.015983668391982064,0.027225504897330666,0.01764536229339342,0.017816766173297083,0.016341871709840916,0.021291030445240722,0.019106913939879178,0.019902351106992455,0.015309342948370386,0.01777879046338171
