20,40,80,160,200,350,500,650,800,1000
0.0004906051172782295,0.0004505766662869096,0.0004392865903662808,0.0004351811082133248,0.00042286466175445745,0.00041362732691030673,0.00040131088045143853,0.00034896598300125127,0.0003530714651542072,0.0003325440543894276
0.001605243521805755,0.0014964482447524232,0.0014892636509847516,0.00161140174503519,0.0018659416385184546,0.0020240027014072556,0.002522818782991397,0.0011259284804481552,0.0010335551320066472,0.0011792997484365818
0.005595772174478885,0.007510979598832811,0.011069406254907335,0.012728021044701512,0.008910949012990763,0.006805863039062637,0.005337126798842656,0.007322127419796848,0.006847944231130429,0.006764808217533072
0.048778259829807255,0.038465288661582026,0.04684047225361207,0.04006540033069658,0.04756611622414697,0.03338783360891384,0.04806493230573117,0.03244357271373394,0.043346706941446544,0.03896205200208969
0.07446934077246692,0.07226059137417673,0.07086678018324821,0.06981782949316795,0.06695117657986649,0.07242173154868026,0.07794668415602068,0.07434309719626375,0.07196602302970212,0.07676943714866047
0.33103015784552503,0.3265972634908709,0.326667056687471,0.34174136078258677,0.33310650544438225,0.33464914036335536,0.33677064826589564,0.32849399624553666,0.37392320900907006,0.34224633508740077
0.8699721956221191,0.8760359927620351,0.8708795071779232,0.9090379110485713,0.8591911994884569,0.898981532514906,0.8686019909535698,0.8466479251406387,0.8817169536911873,0.8861488216753042
1.8646771500153445,1.9607741707695823,1.8292027051021904,1.8525700831462757,1.8717036827201277,1.8829906795291436,1.78789847553184,1.8793973562747688,1.933779599243362,1.9802998438890391
3.6722367795776876,3.884117634380125,3.857126141965523,3.777400757666733,3.797949722212813,3.7375714225598244,3.662037735539208,3.8573981301581597,3.7758139888146047,3.8079127010274902
6.830692995123712,6.6003261805570475,6.753043958423774,6.801743187722138,6.675972768336891,6.662791091514279,7.149059793268449,7.0087518615795545,6.954499967669321,6.8687744212039945
